category,tid,bvid,title,desc,pubdate,owner_mid,owner_name,view,danmaku,reply,favorite,coin,share,like,dislike
鬼畜,216,BV1Ms4y1v7Ui,采访2023高考第一个走出考场的美依礼芽同学,"采访第一个出考场的美依礼芽同学！
希望本期视频能给参加高考的你解解压！
最后祝大家高考顺利，能够取得好成绩，加油！",1686103151,227062495,吟游诗人猩猩哥,576166,276,483,2397,1211,1483,25248,0
鬼畜,216,BV1ja4y1g7Ho,实 验 室 怎 么 你 了 ？ ？ ？,-,1684362225,1173062163,ssczj,1240439,796,1106,34992,5296,14763,169849,0
鬼畜,22,BV1a8411Z7rF,《 音 乐 游 戏 》,无畏契约的枪声和英特尔的音效放在一起帅哦,1686218547,59905809,哦呼w,270097,231,510,4275,5006,591,35315,0
鬼畜,126,BV1DW4y1X7co,他们说这放七年前才能火,"初听十二上初中，再听二十工作中
《极乐净土》回来了，鬼畜还能再火吗？

BGM——极乐净土",1686207305,651410600,中国平安,175137,601,479,8403,4543,1402,33081,0
鬼畜,22,BV1WX4y187XM,我还是要罚你……,罚我们再也见不到狠活の虎,1685903918,188837815,必定没你好果汁吃嗷,343821,197,412,9205,3104,2919,46239,0
鬼畜,126,BV12P411D7wp,⚡全 世 界 都 祝 你 高 考 顺 利⚡,-,1685793464,1581626077,萝卜不会整活,1120685,2496,2786,55850,38585,9515,201673,0
鬼畜,22,BV14z4y187eH,《满 级 废 话 大 师》,满级废话大师,1683950207,258925884,卡拉肖克金,754463,305,627,16411,2131,3179,83919,0
鬼畜,126,BV1Z8411o7uM,⚡西天取经很容易，做我义父就可以⚡,想爸爸了，所以做了这个视频,1686014537,23597803,霹雳蓝猫,249691,288,362,6049,6465,2857,25667,0
鬼畜,216,BV1tj411Q7jd,【海绵宝宝】兖 州 盖 饭 店,,1686118215,256237759,我叫小渔人,161633,806,231,3449,2480,707,17167,0
鬼畜,216,BV1Tu411W7eQ,老师:点名为什么没来？我:如来嘛,-,1686008881,478577710,酒店溜驴,350083,56,429,2678,1109,4113,22402,0
鬼畜,26,BV1iu411W7nn,函数,f(x) = x.,1685970547,6636705,坏枪,303822,229,979,15612,12150,4021,25368,0
鬼畜,216,BV1ds4y1e7H9,曹 操 讨 饭,感人小故事,1686212068,31783129,打不倒の西撒,214180,276,140,5260,835,711,20386,0
鬼畜,216,BV1ko4y1M7kE,《西游记》番外篇：唐三葬,三界，一个能打的都没有！,1685613600,96070394,推背兔の,2821138,3203,1207,47974,74474,13958,270559,0
鬼畜,216,BV1Jh4y1G7f2,采访三次复读的林欢,林欢第四次第一个走出考场！,1686140035,91660273,荔枝_小熊,386978,78,319,703,267,780,7650,0
鬼畜,22,BV1sX4y1t7dL,【三月七】⚡你能忍受本姑娘的洗脑么⚡◑ω◐️⚡,"小三月实在是太可爱啦！(∩•̀ω•́)⊃--BIU-BIU-BIU

BGM：Mi Mi Mi
*所有图片素材均来源于网络*",1686279600,115058458,莉可Kurisu,138717,482,181,6515,1556,2379,23712,0
鬼畜,126,BV1jP41197yV,要被这曹操盖饭笑死哈哈哈！,曹氏盖饭你吃不吃吧！,1684495800,25911961,龙大人不喷火,6228799,5794,3621,132848,109653,61355,406214,0
鬼畜,22,BV13d4y1f7LL,分 手 大 师,学会了，这就去逝世,1685592000,16054375,自动鬼畜中的WZ,2703343,10264,2068,62880,52380,23709,303134,0
鬼畜,22,BV1ws4y1v7vn,⚡鸡 鸡 の 舞⚡,,1686126600,33842545,黑水x,112243,220,375,6374,2636,1414,16717,0
鬼畜,216,BV1Wu411t7Dk,我 爱 放 假,"综上所述，放假有利于世界和平。

纯属娱乐，请勿模仿。好好学习，天天向上。",1684298794,90673928,施力杨,2253672,940,1150,66337,18680,22546,332150,0
鬼畜,216,BV1wW4y1R7dr,魏武帝炒饭,魏武帝炒饭,1685614432,23273746,罪恶岛市,2452784,3513,1394,49024,25774,19718,187935,0
鬼畜,216,BV19N411r7Hh,硬 核 劝 降27.0,"-原素材：BV1G94y1Z7XT（电视剧地道战-34集）
-BGM:
02:02：《花园种花》八嘎版 音频作者：伤心欲茄
02:33：《この夜を止めてよ 》（让这个夜晚停止吧）-JUJU
03:16：《こたえ 》（回应）-安田奈央
04:21：着急忙慌日语版《好日子》完整版指路→：BV1mX4y157c2 （up主： @#木马君#",1686282300,3368213,铭湫锅锅,135937,710,262,1839,2173,317,18425,0
鬼畜,216,BV12V4y1z7U8,坤 坤 大 战 四 天 王,坤坤大战四大天王！保护地球吧，坤坤！,1684469400,21581801,KM二号,4614140,5724,3956,83437,101565,92414,287147,0
鬼畜,126,BV1Kk4y1p7hx,《狠 活 大 师》,"我随便做的。
BGM：红日
制作：碧天蓝钻",1686045602,7275647,碧天蓝钻,253986,140,152,1205,888,342,7218,0
鬼畜,26,BV1Qs4y1e7qA,夜神月演唱甩葱歌,新人,1685882351,131560483,薛定谔的c,307842,374,859,13658,6541,5015,49315,0
鬼畜,216,BV1QX4y1872y,ikun，启动！,"本篇为只因王朝外传，发生在鸡哥在参加战斗的旅途中无意间拯救的小小村庄。
BGM：只因你太美",1685954932,1123353719,万灵缝合厂,620641,826,1768,9066,5043,3912,64842,0
鬼畜,216,BV1Hm4y1i7uL,采访第一个出考场的原始人,-,1685969068,33463422,曜曜切克yo,417708,245,456,2002,542,3739,16084,0
鬼畜,216,BV1xM4y1v7k6,曹 操 盖 房,最近要期末考试了，实在没时间做得精致点了，慢工出细活又没热度了，这几天先练练技术力吧，考完了再说,1685852414,1041965184,原始意图,778742,805,491,13312,1920,1958,59941,0
鬼畜,216,BV1GP411Q7C3,感人短片：高考,-,1686092400,20259872,月半健,110726,563,317,2055,2358,331,8413,0
鬼畜,216,BV1Zo4y1g7wK,别急，我先吃吃吃吃吃吃吃吃吃吃吃,-,1685008474,6054967,茶咩cc,4023399,3385,2271,106507,44298,38652,306493,0
鬼畜,126,BV11V4y1z7Ff,“可是雪啊，飘进大唐”,"原曲：雪distance-Capper
这作真的肝了好久，累死了累死了
音源自制",1684553400,313140441,不愚人的愚人杰,1538077,1252,1118,37537,54847,7360,171168,0
鬼畜,22,BV1Uz4y1q7dK,来自不同国家的曹操盖饭,灵感来源：BV178411b7RG,1685963571,411699052,奶油鸽子精,161818,248,143,4669,610,444,15522,0
鬼畜,216,BV1jM4y1Y7N9,高考后迫不及待启动原神的考生,,1686228368,689462645,书亦小衫,246810,241,327,1401,346,2293,10112,0
鬼畜,22,BV16o4y1g7Lf,王源：哈↗哈→哈↘哈↗嘻↗嘻→嘻↘嘻↗,"看到王源老师的素材，心血来潮整个烂活，但是点赞长命百岁
点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁点赞长命百岁",1685069970,196669722,午后的喵v,799921,567,616,8546,3163,5126,53138,0
鬼畜,22,BV1Vc411V7L4,【洗脑循环】霞柱来给你洗脑啦~无一郎真是太帅了！,"bgm：中村千尋-千层套路

感谢大家的观看~",1685677800,427652006,柚卡yk,458878,246,492,25785,9282,2670,72232,0
鬼畜,216,BV1oc4113711,采访第一个走出考场的学生如来,"娱乐视频
祝大家高考顺利，金榜题名",1686109500,1366905909,来自过去的未来人,185074,270,314,982,519,2224,4709,0
鬼畜,22,BV1i24y1N75x,师傅，俺来送你上西天啦！,"封面偷的摩羯兄的@一只摩羯菌  
编曲：@辰谙Jony  
垫子稿，感谢直播间提建议的朋友们与主打陪伴的朋友们。",1685159700,30222764,洛温阿特金森,3423970,1886,2425,84061,99177,29636,295905,0
鬼畜,216,BV1w14y1Q7tv,采访第一个走出考场的战鹰,我不是这方面的专家，但我还是想要发表一下我的观点，在我仔细看过你的问题经过长时间的思考后，我其实也不知道要怎么回答，正如我一开始说的，我不是这方面的专家。,1686107460,25333161,白熊ONEヽ,160450,164,166,397,708,616,7207,0
鬼畜,126,BV1zc411G7i2,“可是血啊，染红了天”,"本来早就应该发了，结果鸽了这么久QAQ
原曲：雪distance
填词：叉叉鸽鸽
感谢胡萝卜须的midi",1685331900,169396487,桥北小书生,846539,1205,601,29770,48425,2192,85132,0
鬼畜,126,BV1QX4y127jq,⚡️“可是雪啊，埋进土里”⚡️,"BGM：《雪distance》——Capper/罗言RollFlash
音源：胡桃（cv：陶典）
扒谱/调音/封面/视频/混音/模型：我
填词：卧烟远山
声线处理：sovits 4.0",1683529800,22169833,寒了个羽,4743894,4046,4574,248015,330371,40983,459407,0
鬼畜,216,BV1SL411v7Ez,后 宫 懂 王,-,1686057150,416998409,平底锅灰,129970,497,302,641,710,617,8528,0
鬼畜,22,BV1sc411N76j,🤣👉 盒↗盒↗盒↘盒↘盒,"up的精神状态终于回归正常了
BGM：M83 - Midnight City; 羽岡佳 - 魔法; 折戸伸治 - 馬鹿ふたり
素材出处：BV1w84y1M7i3（P142-【112】49分53）；BV1Bs4y117tG（P42-【2023/04/09】41分50）",1684488600,40489639,球球特别大,3346390,1215,5319,46087,21879,10216,191792,0
鬼畜,216,BV1Bu411W7Ja,采访第一个走出考场的泰裤辣，竟是史上最酷最狂高中生！,随便做做...,1686128507,85848543,小生兀礼,179565,183,180,877,254,1678,8213,0
鬼畜,216,BV1iu4y1f7SZ,原始人，起洞！,,1685411787,111161461,黑猫的泪水,2046406,1118,2188,26912,13577,21624,101907,0
鬼畜,216,BV1FL411i7fb,2023鬼畜界《天下第一下饭会》——无规则擂台格斗进阶赛,"天下第一下饭会是以阿伟为主角从各路海选而来的32名高手进行比拼 争夺地表最下饭之称...

彬彬主要能力是手枪 双截棍  以及各种武器。
彬彬特有能力 特种彬 会使彬彬 无限火力 获得大量武器同时子弹用不完  彬彬喝酒会进入超逊状态 自身无法移动但无视任何攻击效果还会概率反弹（不要让他碰到酒瓶啊！）...
华强主要能力水果刀 散弹枪  华强的刀不一般  是拥有 皎月之力 的  喷子虽普但到华强手里可不一般。
恶魔之力  是刘华强被逼急了通过怒火形成的力量  恐怕在恶魔领域里只有华强有话语权...",1685930400,282544513,快乐阿猫丶,130274,601,315,3257,7528,419,9722,0
鬼畜,216,BV11X4y1b7bx,曹操要高考,曹操要高考，吕布要作弊,1685613772,675059067,Duke呢,1203299,1358,454,18708,5269,5512,104410,0
鬼畜,22,BV1BP411D7zC,⚡全 世 界 都 在 量 子 微 酸⚡,《量子话》-Z.S.T.,1685869158,1685741118,特格Tego,302279,270,193,2763,1012,215,16381,0
鬼畜,126,BV1Uc41137hX,【章鱼哥】怪物,,1686167368,382941400,哑索,51226,128,147,2531,2632,144,5322,0
鬼畜,22,BV14M4y1i7wK,米饭都打成年糕了--呀！！！,剪的比我私生活都乱,1685446916,1526112748,苦瓜小輞,224118,143,76,5156,290,521,32258,0
鬼畜,216,BV1Du411a7Rb,大家好啊，我是“白银审判者”开大,想看魂3后续可以关注我，没什么人就不接着做了,1686137400,19753486,老黎老了流泪了,77213,303,452,1501,1926,1940,4673,0
鬼畜,126,BV1HN411y7ha,⚡️爱拼才会赢⚡️爱/挨 劈才会赢⚡️,全制作：大表舅HowL,1686106800,374629782,大表舅howl,81453,309,377,2011,2926,744,5596,0
鬼畜,216,BV1MX4y1h7nc,曹操入侵鬼畜区,-制作不易 各位大哥大姐给个免费的赞吧 让我有好的动力做出更好的活 这对我来说很重要 谢谢,1685093172,108092559,hanli林,1664843,1785,862,42167,15841,12849,152941,0
鬼畜,216,BV1vM4y1e7ZW,【补档】如 来 到 底 来 没 来,-,1685765497,587512503,蛋珠传说Lg,481632,734,1116,2881,785,6494,11202,0
鬼畜,216,BV1zV4y127Hi,采访第一个走出考场的曹操,这考生长得挺成熟,1686107597,362519421,一个大飞丘,125644,112,147,835,150,394,5493,0
鬼畜,22,BV1PP411R7QX,【宵宫】⚡轮到宵宫来给你洗脑了，嘀嘟嘀嘟真的太魔性了！⚡,"自制，宵宫的嘀嘟嘀嘟真的好魔性好可爱呀~想起来和这首popipo好搭。
bgm：《ぽっぴっぽー》（蔬菜汁）
bgm本家：sm5993253",1685017690,1759917807,小星空kwii,668914,268,616,37819,12136,3301,146663,0
鬼畜,126,BV1ck4y1p7c9,【大司马】最佳饭友⚡,原曲：《最佳损友》- 陈奕迅,1686130200,13575288,芜湖小佐助,60445,306,187,869,3214,711,4462,0
鬼畜,216,BV1Zu411a7TU,采访第一个走出考场的超人强,,1686116381,501205147,不拉花奶茶,108730,74,57,961,190,471,5525,0
鬼畜,216,BV1Xu411x7MJ,我 爱 摆 烂,视频纯属娱乐 请勿过度解读,1684801800,39179263,嗨皮的小剪刀,491486,421,506,7237,2347,4226,34828,0
鬼畜,216,BV1tM4y1i7vu,超 人 强 我 要 交 卷,祝中考和高考的小伙伴们都取得满意的成绩！加油~,1685333181,593987248,九夜听风,1222211,1997,1284,23959,14437,5716,103616,0
鬼畜,22,BV1Gh4y1x7Px,先说好，视频不好看，可不关我的事。,声明：视频都是AI做的，如果不好看，可不关我的事。,1685867845,33540542,肥宅界持刀人,123457,126,458,3454,4815,3139,7004,0
鬼畜,22,BV18u4y1d74e,点进来之前没想到这么好笑,"你得先这样（点赞）
然后再这样（投币）
最后再这样（关注）
听明白了嘛（喜）",1686129620,2138746869,揪着拖鞋的猫,99145,166,90,909,153,218,11292,0
鬼畜,216,BV1ZX4y187De,采访第一个走出考场的徐静雨,传下去：🐳在纽约皇后大道撞川普,1686214304,6684598,电门大官人,82580,176,116,634,586,1231,3066,0
鬼畜,216,BV1Hc411P7nN,"【特效向】""悟空""你的活儿为师一个人包了",,1684022100,519514228,大聪明一羞,3819106,3649,2000,51408,36028,36736,165369,0
鬼畜,22,BV1Uk4y1H7Zb,【补档】大圣亲自讲述“如来”,,1685885718,511263059,亚斯米勒,144243,317,286,1937,474,2393,9397,0
鬼畜,22,BV1zN411w7EG,๏ เ เ ค เ ๏ ๏ ๏ ๏ ๏ เ ค เ,O,1681269600,16649592,黑瘦的鱼头,8944587,15549,7109,309841,180866,128734,589669,0
鬼畜,126,BV12W4y1R74b,孔乙己《夜曲》,"孔乙己，恐已己
大约孔乙己的确死了…...吗？
原曲：《夜曲》—周杰伦
调/混/后期：@筱虹虹  
填词/视频：@蒸羊与鱼  
和声是用的ACE的长歌",1686026083,400630344,筱虹虹,59059,97,499,1755,2187,554,4874,0
鬼畜,126,BV13c41137LK,高考祝福（别骂了）,感谢@龙大人不喷火  指导,1685970491,605632944,海口警方,69057,138,196,1938,563,544,15977,0
鬼畜,22,BV1i8411Z72N,“我在那万鸡丛中，不问amagi”,ikun燃起来了！BGM:不问ciaga,1686200400,64827416,城之悠二,59227,144,139,5084,1495,785,12006,0
鬼畜,216,BV1mN41117k7,主公！吕布攻陷七大洲！,-,1685533792,264955823,红白条纹数据线,614080,748,423,14287,2478,3062,58988,0
鬼畜,22,BV1eM4y1v7Gi,《我 推 的 九 族》,插图@普通的雷 ,1685089210,9824645,咆哮的OneFan,1461513,750,1456,42612,17812,18025,135995,0
鬼畜,216,BV14L411B7hm,⚡小⚡强⚡软⚡糖⚡,"感觉有趣就支持一下吧！
超人强鬼畜，但是十分生草！！！",1684503181,3493107817515443,名梗の患者,427427,172,264,21935,3975,5444,72626,0
鬼畜,22,BV19h4y1d7KP,虎哥启动火影忍者,-,1685957344,1298579146,虎哥二次元教父,133900,145,517,800,167,2241,7379,0
鬼畜,126,BV1oc411T73U,“可是雪啊，飘进老爹的店”,"原曲：雪Distance---Capper
封面：苏打热可可",1683080026,243699077,枫吹枫又落,4596050,3004,2976,153899,216962,30296,438428,0
鬼畜,22,BV1dh411F7bL,❤理解纣王，然后成为纣王！❤,"这次制作了停云小姐的鬼畜！
混音：@YaoMoulen  
bgm：heart shaker
肉眼可见的表情包不足（）片中使用的表情包来自官方发布的表情包
现在哥们要去写论文了Orz ←让人头大",1685164678,21310180,阿毛带你买橘子,863241,317,951,32609,10483,3633,87364,0
鬼畜,216,BV1Uh4y1o7aT,曹 以 食 为 天,我踏马吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃,1685174424,389993407,帅气上班族吉良,1623542,1430,626,32778,6602,5529,98637,0
鬼畜,216,BV1qz4y1v7m7,【速度与激情plus】四大名著欧美版 群英战吕布,四大名著整合版速度与激情！,1686301500,11997177,三木刃,68385,162,117,1053,1441,535,6374,0
鬼畜,216,BV1iP411D7Wx,我 就 要 疯 狂 星 期 四,,1686020894,8031665,小鸟游呆毛,82238,109,71,1494,227,437,4548,0
鬼畜,26,BV1jL411B78h,我推的粉banana,"想听月唱一下就调了
单纯在唱歌
不会剪视频哼嗯啊啊啊啊啊啊啊啊啊啊",1684496410,1704865,兵长脱鞋150,1092984,1037,1692,56349,25551,25059,166281,0
鬼畜,216,BV1cN411k7Jk,DIO:嗨~我是癫佬~,,1686222190,266940298,阿尔曼菲,53004,29,97,2179,194,883,9410,0
鬼畜,126,BV1wh4y1R79D,“鬼畜区十年老兵们，出列！ 给现在的烂梗上上强度！”,"终于做完了！！！ 记得三连支持一下UP哦
原曲：Stay",1686193200,76960925,不服气的三好青年,47073,128,102,1163,1437,87,4593,0
鬼畜,216,BV1qL411i7NX,土鸡华与焗鸡仔(不太像演的),-,1686129274,383765768,茄茄茄-,57125,137,108,405,375,214,3621,0
鬼畜,22,BV1AL411B7RJ,明星大侦探，但是Queencard,"BGM：《Queencard》-(G)I-DLE
喜欢可以点赞投币哦，洗脑循环嗨起来！",1685679000,10977842,董润祺,421694,369,498,8163,6192,3158,51979,0
鬼畜,126,BV1Qz4y1B76b,“他被撕裂在狠活的浪漫和现实的荒诞之间”,"其实我们都一样，会在理想和现实之间做出选择。
但我们大多数人并没有勇气选择理想。


原曲：《凄美地》——郭顶",1685160000,173305,-胡莱克修斯-,673008,481,331,9587,7978,1436,46693,0
鬼畜,216,BV1Eh4y1s7fu,宇宙生物超人强 (微阴间),,1685677500,27089324,青铃荼阳,536350,1191,620,17055,3891,4127,38221,0
鬼畜,22,BV1Mm4y14716,看个视频差点被锤死！,"灵感来源：BV1j24y1C7FB
这回没有粗鄙了，高抬贵手放过我吧！",1685416909,31425423,我不是青丝,1192152,989,1115,15807,14297,10822,85508,0
鬼畜,126,BV1Lh4y1x7rg,“我的青春它呼啸而过，逝去的狠活仿佛没来过”,原曲：PLANET,1686035263,5724498,远古大Dio丝,69029,43,83,721,817,206,2738,0
鬼畜,216,BV1ao4y1T7aC,曹操沉迷原神,盖饭，启动,1686109500,1757997372,啊Pro派,56835,130,93,800,230,492,3281,0
鬼畜,216,BV1RV4y1z7QD,对不起 我不会喝酒,来 喝一个,1684491489,1275415431,阿旭钓硬币,2362385,1195,1151,9325,11475,6023,98246,0
鬼畜,22,BV11t411d7kE,【铁齿铜牙纪晓岚】是狼是狗分不清楚,"BGM：The Party Troll
素材取自【铁齿铜牙纪晓岚】第一部25集
看这段的时候笑爆了
所以心血来潮做了这个。",1539856855,7508296,疯猴pme,6048781,21557,6661,194374,229298,104568,246169,0
鬼畜,216,BV11o4y1g7o8,华和大仙之飞天华,,1684964537,356588108,沐风有点帅,966145,871,757,18030,30663,8829,96917,0
时尚,158,BV1uW4y1R7AE,为什么我晒黑之后变性感了啊！,"本期视频尝试了变黑，还有一套粉色look！！好好玩，本来还担心自己会变丑但确实好看！（而且我好爱这套粉色可惜染发太伤发质不然我要焊在头上）
快和我一起使用粉色Power！给帅气加分⌓‿⌓

tips：
1）视频演绎的“染发”实际上是一个真人发套染成这样的，我只是戴上了它；原计划是直接染发，但下一期视频的拍摄紧随其后，时间上比较麻烦，于是和造型师商量得出了“定制一个黑色真人发套，拿去染发，然后用来拍视频”的结论嘿嘿，虽说省事了一些你别说这发套还花了我近三千QAQ
2)一键三连点个关注吖宝！❤️",1686056400,207261582,晓观队长,1129209,5845,1594,18093,25425,5858,99260,0
时尚,157,BV1Ao4y1T7oC,我们第一场带货直播，到底卖什么？,"6月10号！17:00！第一场直播的部分产品～太多啦！还有很多零食家居生活用品，都是本身都自用，很喜欢的所以更放心推荐给大家，出品官方旗舰店～价格到时候直播间里来看！！！我还是很有信心的～

说实话，这是一个全新的挑战，很紧张！！
大家有想要的品一定要发在评论里告诉我！对这次产品不满意的也大声告诉我！我来调整！加油加油！！不见不散啦～",1686136944,113362335,宝剑嫂,820737,4788,3656,5947,7919,2003,61168,0
时尚,158,BV1CL411v7t4,服装设计师看重返未来1999里的服装，能猜出时代背景吗？,"新一期服装鉴定来啦，这波看服装猜年代我猜对了几个呢？
本期鉴定：
维尔汀
十四行诗
星锑
苏芙比
槲寄生
远旅
泥鯭的士",1686045600,319762851,平圆方中Lebannen,536392,972,813,16652,9092,3460,70330,0
时尚,159,BV1zL411i7Mo,按下快门的瞬间，命运的齿轮开始转动,-,1686206795,480959917,良田田田,575511,1508,1327,4048,3652,1367,78416,0
时尚,157,BV1gm4y1q7dD,大牌香水平替 only 300多？！,Hope you guys enjoy the video,1686207902,1136220052,OliverWalsh,431687,87,347,44788,6053,2247,61442,0
时尚,157,BV1cM4y1Y7zQ,祝各位高考考生 金榜题名！《抓分舞》,所有学生适用！大家都有光明的未来！！！！,1686132246,15892313,知名相声演员BBBBB大王,471409,1373,1413,10260,14439,6197,115428,0
时尚,158,BV1zX4y1t7VS,更适合福瑞宝宝体质的多巴胺穿搭,安 · 多巴胺 · 可来给你充能啦！嘿咻~,1686195312,1010614805,平安银行信用卡,370130,250,400,16948,8078,7343,115654,0
时尚,252,BV1vz4y1q7rE,下辈子注意点就好啦,-,1685784054,386943950,努力的十八魔,2306404,272,697,30289,1927,1694,143481,0
时尚,157,BV1hc41137zH,农村妇女进城当公主，自己给自己造氛围！你看这次公园了吗？,-,1686057456,2107428051,是宁心如,1049175,180,330,3517,896,422,73695,0
时尚,157,BV1ek4y1p7W5,坚持学化妆真的会变漂亮！真心希望所有新手姐妹能刷到这条视频，巨巨巨详细的有效日常淡妆教程，毫无保留，有很多细节点,-,1686140023,387973851,王小吉日记,272918,291,415,17952,2278,531,15939,0
时尚,157,BV1fu411p7zo,【打假实测】听说这个281风很大？吃一个月！真实它！,,1686033904,341746287,尼古拉斯赵小四_,850646,285,146,3753,726,1170,11644,0
时尚,158,BV1xX4y1t78J,7万左右，就这么寄来了？？？,表友们，觉得带音乐好还是不带好！！招学徒，师父人好事不多,1686196141,447634768,王不为修表日记,617407,301,393,922,500,160,27796,0
时尚,252,BV1ZM4y1a7QW,我是黑客，黑进你的系统却没黑进你的心💔,-,1686132243,179288789,汤面桢子,361065,46,468,13205,2215,660,51696,0
时尚,159,BV1xm4y1i7h4,70岁“香奈儿奶奶”一夜破产蜗居6平米保姆间，“我见过真正的奢侈”,-,1686047481,520031712,天才女友GG,577085,1131,864,5467,2406,1331,18903,0
时尚,252,BV1hV4y127EX,暑假怎么能不去海边呢,-,1686131895,435972,山南以北re,394854,250,637,6148,640,958,71368,0
时尚,157,BV14P411D7YT,宝妈大改造 明星化妆师帮助重回自信,宝妈大改造 明星化妆手把手 告别自卑 重回职场自信,1686046614,515946106,Elvis增增-,273227,566,697,9546,2939,1265,32951,0
时尚,158,BV198411o7Tx,潮流搭配。,-,1686043361,542306735,强zha,703046,445,3488,3230,427,1704,41887,0
时尚,252,BV19M4y1a7TR,起猛了，看到真的银狼了,-,1686132547,1192544664,樱井阿又ovo,181158,33,231,12995,2087,642,58886,0
时尚,252,BV1iW4y1X7mK,在网吧遇到了奇怪的人…,-,1686128700,31144857,肉哥三缺一,446292,97,597,9140,798,979,32112,0
时尚,157,BV19L411v7Lg,男生1到15厘米的发型,-,1685791708,1661976558,武汉男生发型sky,1748249,878,1124,24428,2046,2379,78570,0
时尚,158,BV1fs4y1e74Z,当我以为去音乐节穿的很美…大家却..,-,1686214800,627583564,是小柑橘子哦,547853,86,192,3689,248,241,25281,0
时尚,159,BV1Yc41137yn,"街拍摄影师的""祖师爷"" Bill Cunningham | 一部行走的时装历史",,1686214468,248633184,文森特别6,370833,63,166,3726,560,282,23603,0
时尚,252,BV1sz4y1v756,带喜多川同学去韩国啦～,-,1686110400,10097868,折崎崎崎,158655,28,133,14455,1330,468,48752,0
时尚,252,BV16o4y1E7Hr,【小白Nanno】星穹铁道cos银狼——能让卡芙卡叫宝贝的还有谁,-,1686139034,15451699,小白Nanno,343697,75,666,4651,2867,613,40886,0
时尚,252,BV1v14y1D7bp,【König】没错社恐是这样的,？,1686020890,12769079,高PING星人,243247,74,541,11247,702,959,42539,0
时尚,158,BV14P411D7VN,【屑度子】up 在玩一种很新的穿搭…,-,1685789739,233962606,屑度子,1674507,785,2141,73218,12388,9456,229238,0
时尚,157,BV1uu4y1Z7CV,摆摊化妆！她好像从妈妈变回了那个少女～,-,1685963000,501687003,阿靖zi-,564926,1163,1371,4887,5181,3538,92123,0
时尚,159,BV1Bh4y1G7Sp,巴黎世家失心疯？新秀场全是旧设计？深度解析「Balenciaga巴黎世家春季24秀场」,"Ta变了吗？Ta没变！

每周三、周六中午12点，咱们不见不散！

欢迎来骚扰我们：

新浪微博：lolo-may/aha没有事业线

YouTube： AHALOLO",1686110400,353368172,AHALOLO,259466,2498,892,1795,4877,455,17309,0
时尚,252,BV1hs4y1v7Ji,国服格温,-,1686195000,28793200,夏奇拉ovo,426806,363,618,2492,789,1048,26170,0
时尚,252,BV1rL411i7S1,哇！是来自俄罗斯的白葱Miku！,,1686066068,484485604,Me_Sunako,222577,38,381,8362,849,643,37968,0
时尚,157,BV1Hu411x74o,第一站！大学城腼腆妹妹变火辣女娃！,,1684495054,35683995,不爱吃榴莲的Nana,709905,613,755,9283,2354,1688,103973,0
时尚,252,BV1u14y1Q7QF,【庚辰】自小缺爱，要憨憨大姐姐才能治好,"炫酷的打斗交给大眼，这里看憨憨大姐姐
不得不说大眼你越来越会了（哧溜",1686214902,305956876,腥味猫罐,206323,215,531,10137,4815,708,23677,0
时尚,158,BV1Gh411F7cR,生活|25岁一起去发现生活无限可能吧~,,1685610000,666685038,胡米米的随手一作,532003,105,256,9209,3885,789,76156,0
时尚,158,BV11N411C7a3,MAYLA×VIOLET EVERGARDEN高跟鞋实拍,对不起对不起我不会拍照对不起对不起宿舍镜子擦不干净 但是我还是要存个档,1686048086,327385598,重生后成为高数掌中娇,174187,33,407,9271,716,853,15308,0
时尚,159,BV1hM4y1e7DD,2023夏季最新东京时装秀 可爱性感美女小姐姐走秀比维密更符合东方人审美,,1685530746,488048066,tutudiy,471529,660,621,14684,4079,7830,38215,0
时尚,252,BV12W4y1X7v7,⚡️ 这个芭芭拉怎么在漫展上____,"芭芭拉限时返场啦！！

出镜
芭芭拉：@姜生花_  
伴舞：@一个大餃子呀  
@小麻不困了  
乃栗

拍摄@黑椒Noir  
后勤：小廖",1686139200,490036638,姜生花_,227418,384,239,6738,1625,438,24298,0
时尚,252,BV1dL411v7zC,斗胆挑战荆棘公主～,约尔表面上是市政厅的一名女性办事员，但其真是身份是一名代号为“荆棘公主”的杀手。 她待人温柔 有点天然呆，在生活中容易被骗。然而当她以杀手身份活动时，做事会变得果断，也会很有礼貌地问候暗杀对象自己是否能取走对方的性命。话说你喜欢哪个状态的约尔呢？,1686043889,415897343,初九Haimon,229279,96,346,1806,1268,64,46074,0
时尚,157,BV1Pu411Y7FM,完整版（时间紧张，意思一下，开心一下而已，非专业，你的意见可能会被浪费掉哦）谢谢同学们的友情配音哈哈哈，像素有限,-,1686134206,1896914067,大大欢砸,269196,105,496,4223,909,332,23436,0
